,Date&Time,LocalPressure[hPa],QualityInfrom,HomogeneousNumber
8315,2012/12/12 12:00:00,1014.2,8,1
8316,2012/12/12 13:00:00,1013.8,8,1
8317,2012/12/12 14:00:00,1013.5,8,1
8318,2012/12/12 15:00:00,1013.9,8,1
8319,2012/12/12 16:00:00,1014.5,8,1
8320,2012/12/12 17:00:00,1015.3,8,1
8321,2012/12/12 18:00:00,1016.3,8,1
8322,2012/12/12 19:00:00,1016.9,8,1
8323,2012/12/12 20:00:00,1017.5,8,1
8324,2012/12/12 21:00:00,1018.1,8,1
8325,2012/12/12 22:00:00,1018.6,8,1
8326,2012/12/12 23:00:00,1019.2,8,1
8327,2012/12/13 00:00:00,1019.4,8,1
8328,2012/12/13 1:00:00,1019.6,8,1
8329,2012/12/13 2:00:00,1020.2,8,1
8330,2012/12/13 3:00:00,1020.3,8,1
8331,2012/12/13 4:00:00,1020.5,8,1
8332,2012/12/13 5:00:00,1020.9,8,1
8333,2012/12/13 6:00:00,1021.5,8,1
8334,2012/12/13 7:00:00,1022.0,8,1
8335,2012/12/13 8:00:00,1022.5,8,1
8336,2012/12/13 9:00:00,1023.2,8,1
8337,2012/12/13 10:00:00,1023.3,8,1
8338,2012/12/13 11:00:00,1023.0,8,1
8339,2012/12/13 12:00:00,1022.7,8,1
8340,2012/12/13 13:00:00,1022.6,8,1
8341,2012/12/13 14:00:00,1022.8,8,1
8342,2012/12/13 15:00:00,1023.2,8,1
8343,2012/12/13 16:00:00,1023.6,8,1
8344,2012/12/13 17:00:00,1024.3,8,1
8345,2012/12/13 18:00:00,1025.0,8,1
8346,2012/12/13 19:00:00,1025.3,8,1
8347,2012/12/13 20:00:00,1025.9,8,1
8348,2012/12/13 21:00:00,1025.9,8,1
8349,2012/12/13 22:00:00,1026.1,8,1
8350,2012/12/13 23:00:00,1026.5,8,1
8351,2012/12/14 00:00:00,1026.3,8,1
8352,2012/12/14 1:00:00,1025.9,8,1
8353,2012/12/14 2:00:00,1026.2,8,1
8354,2012/12/14 3:00:00,1026.2,8,1
8355,2012/12/14 4:00:00,1026.0,8,1
8356,2012/12/14 5:00:00,1025.8,8,1
8357,2012/12/14 6:00:00,1026.4,8,1
8358,2012/12/14 7:00:00,1026.6,8,1
8359,2012/12/14 8:00:00,1026.8,8,1
8360,2012/12/14 9:00:00,1026.9,8,1
8361,2012/12/14 10:00:00,1026.0,8,1
8362,2012/12/14 11:00:00,1025.0,8,1
8363,2012/12/14 12:00:00,1023.4,8,1
8364,2012/12/14 13:00:00,1022.2,8,1
8365,2012/12/14 14:00:00,1021.9,8,1
8366,2012/12/14 15:00:00,1021.6,8,1
8367,2012/12/14 16:00:00,1021.2,8,1
8368,2012/12/14 17:00:00,1020.6,8,1
8369,2012/12/14 18:00:00,1021.1,8,1
8370,2012/12/14 19:00:00,1021.1,8,1
8371,2012/12/14 20:00:00,1020.9,8,1
8372,2012/12/14 21:00:00,1020.7,8,1
8373,2012/12/14 22:00:00,1020.7,8,1
8374,2012/12/14 23:00:00,1020.4,8,1
8375,2012/12/15 00:00:00,1019.4,8,1
8376,2012/12/15 1:00:00,1019.1,8,1
8377,2012/12/15 2:00:00,1018.5,8,1
8378,2012/12/15 3:00:00,1017.8,8,1
8379,2012/12/15 4:00:00,1016.9,8,1
8380,2012/12/15 5:00:00,1015.9,8,1
8381,2012/12/15 6:00:00,1015.0,8,1
8382,2012/12/15 7:00:00,1015.0,8,1
8383,2012/12/15 8:00:00,1014.7,8,1
8384,2012/12/15 9:00:00,1014.2,8,1
8385,2012/12/15 10:00:00,1013.4,8,1
8386,2012/12/15 11:00:00,1012.2,8,1
8387,2012/12/15 12:00:00,1010.5,8,1
8388,2012/12/15 13:00:00,1008.6,8,1
8389,2012/12/15 14:00:00,1007.3,8,1
8390,2012/12/15 15:00:00,1007.0,8,1
8391,2012/12/15 16:00:00,1006.4,8,1
8392,2012/12/15 17:00:00,1006.0,8,1
8393,2012/12/15 18:00:00,1005.4,8,1
8394,2012/12/15 19:00:00,1004.9,8,1
8395,2012/12/15 20:00:00,1004.9,8,1
8396,2012/12/15 21:00:00,1004.4,8,1
8397,2012/12/15 22:00:00,1004.2,8,1
8398,2012/12/15 23:00:00,1004.3,8,1
8399,2012/12/16 00:00:00,1003.8,8,1
8400,2012/12/16 1:00:00,1003.7,8,1
8401,2012/12/16 2:00:00,1004.0,8,1
8402,2012/12/16 3:00:00,1003.3,8,1
8403,2012/12/16 4:00:00,1003.5,8,1
8404,2012/12/16 5:00:00,1004.2,8,1
8405,2012/12/16 6:00:00,1004.5,8,1
8406,2012/12/16 7:00:00,1005.2,8,1
8407,2012/12/16 8:00:00,1006.0,8,1
8408,2012/12/16 9:00:00,1006.7,8,1
8409,2012/12/16 10:00:00,1007.1,8,1
8410,2012/12/16 11:00:00,1007.4,8,1
8411,2012/12/16 12:00:00,1007.0,8,1
8412,2012/12/16 13:00:00,1007.0,8,1
8413,2012/12/16 14:00:00,1007.8,8,1
8414,2012/12/16 15:00:00,1008.8,8,1
8415,2012/12/16 16:00:00,1009.9,8,1
8416,2012/12/16 17:00:00,1011.0,8,1
8417,2012/12/16 18:00:00,1011.9,8,1
8418,2012/12/16 19:00:00,1012.4,8,1
8419,2012/12/16 20:00:00,1013.4,8,1
8420,2012/12/16 21:00:00,1014.4,8,1
8421,2012/12/16 22:00:00,1015.0,8,1
8422,2012/12/16 23:00:00,1015.0,8,1
8423,2012/12/17 00:00:00,1015.1,8,1
8424,2012/12/17 1:00:00,1015.4,8,1
8425,2012/12/17 2:00:00,1016.0,8,1
8426,2012/12/17 3:00:00,1015.7,8,1
8427,2012/12/17 4:00:00,1015.7,8,1
8428,2012/12/17 5:00:00,1015.7,8,1
8429,2012/12/17 6:00:00,1016.0,8,1
8430,2012/12/17 7:00:00,1016.1,8,1
8431,2012/12/17 8:00:00,1016.1,8,1
8432,2012/12/17 9:00:00,1016.2,8,1
8433,2012/12/17 10:00:00,1015.7,8,1
8434,2012/12/17 11:00:00,1014.2,8,1
8435,2012/12/17 12:00:00,1012.9,8,1
8436,2012/12/17 13:00:00,1011.5,8,1
8437,2012/12/17 14:00:00,1010.8,8,1
8438,2012/12/17 15:00:00,1010.2,8,1
8439,2012/12/17 16:00:00,1009.7,8,1
8440,2012/12/17 17:00:00,1009.9,8,1
8441,2012/12/17 18:00:00,1009.8,8,1
8442,2012/12/17 19:00:00,1009.5,8,1
8443,2012/12/17 20:00:00,1008.8,8,1
8444,2012/12/17 21:00:00,1008.7,8,1
8445,2012/12/17 22:00:00,1007.9,8,1
8446,2012/12/17 23:00:00,1007.5,8,1
8447,2012/12/18 00:00:00,1006.1,8,1
8448,2012/12/18 1:00:00,1005.4,8,1
8449,2012/12/18 2:00:00,1004.6,8,1
8450,2012/12/18 3:00:00,1003.6,8,1
8451,2012/12/18 4:00:00,1002.7,8,1
8452,2012/12/18 5:00:00,1002.1,8,1
8453,2012/12/18 6:00:00,1002.3,8,1
8454,2012/12/18 7:00:00,1002.4,8,1
8455,2012/12/18 8:00:00,1002.3,8,1
8456,2012/12/18 9:00:00,1002.2,8,1
8457,2012/12/18 10:00:00,1002.0,8,1
8458,2012/12/18 11:00:00,1001.0,8,1
8459,2012/12/18 12:00:00,1000.3,8,1
8460,2012/12/18 13:00:00,999.9,8,1
8461,2012/12/18 14:00:00,1000.2,8,1
8462,2012/12/18 15:00:00,1000.9,8,1
8463,2012/12/18 16:00:00,1002.2,8,1
8464,2012/12/18 17:00:00,1002.8,8,1
8465,2012/12/18 18:00:00,1004.1,8,1
8466,2012/12/18 19:00:00,1004.5,8,1
8467,2012/12/18 20:00:00,1005.0,8,1
8468,2012/12/18 21:00:00,1005.7,8,1
8469,2012/12/18 22:00:00,1006.0,8,1
8470,2012/12/18 23:00:00,1006.1,8,1
8471,2012/12/19 00:00:00,1006.8,8,1
8472,2012/12/19 1:00:00,1007.5,8,1
8473,2012/12/19 2:00:00,1007.8,8,1
8474,2012/12/19 3:00:00,1008.1,8,1
8475,2012/12/19 4:00:00,1008.3,8,1
8476,2012/12/19 5:00:00,1008.7,8,1
8477,2012/12/19 6:00:00,1009.4,8,1
8478,2012/12/19 7:00:00,1009.9,8,1
8479,2012/12/19 8:00:00,1010.3,8,1
8480,2012/12/19 9:00:00,1010.8,8,1
8481,2012/12/19 10:00:00,1010.9,8,1
8482,2012/12/19 11:00:00,1010.7,8,1
8483,2012/12/19 12:00:00,1010.4,8,1
8484,2012/12/19 13:00:00,1010.3,8,1
8485,2012/12/19 14:00:00,1010.3,8,1
8486,2012/12/19 15:00:00,1010.9,8,1
8487,2012/12/19 16:00:00,1011.6,8,1
8488,2012/12/19 17:00:00,1012.8,8,1
8489,2012/12/19 18:00:00,1014.0,8,1
8490,2012/12/19 19:00:00,1014.7,8,1
8491,2012/12/19 20:00:00,1015.1,8,1
8492,2012/12/19 21:00:00,1015.5,8,1
8493,2012/12/19 22:00:00,1016.1,8,1
8494,2012/12/19 23:00:00,1016.2,8,1
8495,2012/12/20 00:00:00,1016.1,8,1
8496,2012/12/20 1:00:00,1016.1,8,1
8497,2012/12/20 2:00:00,1016.7,8,1
8498,2012/12/20 3:00:00,1016.7,8,1
8499,2012/12/20 4:00:00,1016.8,8,1
8500,2012/12/20 5:00:00,1017.2,8,1
8501,2012/12/20 6:00:00,1017.7,8,1
8502,2012/12/20 7:00:00,1018.2,8,1
8503,2012/12/20 8:00:00,1018.1,8,1
8504,2012/12/20 9:00:00,1018.6,8,1
8505,2012/12/20 10:00:00,1018.7,8,1
8506,2012/12/20 11:00:00,1018.3,8,1
8507,2012/12/20 12:00:00,1017.2,8,1
8508,2012/12/20 13:00:00,1016.5,8,1
8509,2012/12/20 14:00:00,1016.0,8,1
8510,2012/12/20 15:00:00,1016.2,8,1
8511,2012/12/20 16:00:00,1016.5,8,1
8512,2012/12/20 17:00:00,1017.3,8,1
8513,2012/12/20 18:00:00,1017.6,8,1
8514,2012/12/20 19:00:00,1018.0,8,1
8515,2012/12/20 20:00:00,1018.3,8,1
8516,2012/12/20 21:00:00,1019.0,8,1
8517,2012/12/20 22:00:00,1019.4,8,1
8518,2012/12/20 23:00:00,1019.8,8,1
8519,2012/12/21 00:00:00,1019.7,8,1
8520,2012/12/21 1:00:00,1020.1,8,1
8521,2012/12/21 2:00:00,1020.1,8,1
8522,2012/12/21 3:00:00,1019.5,8,1
8523,2012/12/21 4:00:00,1019.9,8,1
8524,2012/12/21 5:00:00,1020.4,8,1
8525,2012/12/21 6:00:00,1021.3,8,1
8526,2012/12/21 7:00:00,1021.6,8,1
8527,2012/12/21 8:00:00,1021.8,8,1
8528,2012/12/21 9:00:00,1022.0,8,1
8529,2012/12/21 10:00:00,1022.6,8,1
8530,2012/12/21 11:00:00,1021.5,8,1
8531,2012/12/21 12:00:00,1020.5,8,1
8532,2012/12/21 13:00:00,1019.4,8,1
8533,2012/12/21 14:00:00,1019.2,8,1
8534,2012/12/21 15:00:00,1019.3,8,1
8535,2012/12/21 16:00:00,1019.1,8,1
8536,2012/12/21 17:00:00,1018.0,8,1
8537,2012/12/21 18:00:00,1018.7,8,1
8538,2012/12/21 19:00:00,1018.6,8,1
8539,2012/12/21 20:00:00,1018.3,8,1
8540,2012/12/21 21:00:00,1016.9,8,1
8541,2012/12/21 22:00:00,1016.3,8,1
8542,2012/12/21 23:00:00,1015.8,8,1
8543,2012/12/22 00:00:00,1015.6,8,1
8544,2012/12/22 1:00:00,1015.2,8,1
8545,2012/12/22 2:00:00,1014.4,8,1
8546,2012/12/22 3:00:00,1013.3,8,1
8547,2012/12/22 4:00:00,1012.6,8,1
8548,2012/12/22 5:00:00,1011.8,8,1
8549,2012/12/22 6:00:00,1011.3,8,1
8550,2012/12/22 7:00:00,1010.2,8,1
8551,2012/12/22 8:00:00,1009.3,8,1
8552,2012/12/22 9:00:00,1008.2,8,1
8553,2012/12/22 10:00:00,1006.5,8,1
8554,2012/12/22 11:00:00,1004.4,8,1
8555,2012/12/22 12:00:00,1001.1,8,1
8556,2012/12/22 13:00:00,999.3,8,1
8557,2012/12/22 14:00:00,998.5,8,1
8558,2012/12/22 15:00:00,998.3,8,1
8559,2012/12/22 16:00:00,998.3,8,1
8560,2012/12/22 17:00:00,999.0,8,1
8561,2012/12/22 18:00:00,999.8,8,1
8562,2012/12/22 19:00:00,1000.9,8,1
8563,2012/12/22 20:00:00,1001.7,8,1
8564,2012/12/22 21:00:00,1002.8,8,1
8565,2012/12/22 22:00:00,1003.4,8,1
8566,2012/12/22 23:00:00,1004.2,8,1
8567,2012/12/23 00:00:00,1005.1,8,1
8568,2012/12/23 1:00:00,1005.7,8,1
8569,2012/12/23 2:00:00,1006.7,8,1
8570,2012/12/23 3:00:00,1007.0,8,1
8571,2012/12/23 4:00:00,1007.4,8,1
8572,2012/12/23 5:00:00,1007.8,8,1
8573,2012/12/23 6:00:00,1009.0,8,1
8574,2012/12/23 7:00:00,1009.6,8,1
8575,2012/12/23 8:00:00,1010.3,8,1
8576,2012/12/23 9:00:00,1009.9,8,1
8577,2012/12/23 10:00:00,1009.9,8,1
8578,2012/12/23 11:00:00,1009.5,8,1
8579,2012/12/23 12:00:00,1009.3,8,1
8580,2012/12/23 13:00:00,1008.2,8,1
8581,2012/12/23 14:00:00,1007.3,8,1
8582,2012/12/23 15:00:00,1006.9,8,1
8583,2012/12/23 16:00:00,1006.4,8,1
8584,2012/12/23 17:00:00,1005.8,8,1
8585,2012/12/23 18:00:00,1005.7,8,1
8586,2012/12/23 19:00:00,1005.1,8,1
8587,2012/12/23 20:00:00,1004.6,8,1
8588,2012/12/23 21:00:00,1004.7,8,1
8589,2012/12/23 22:00:00,1004.5,8,1
8590,2012/12/23 23:00:00,1004.4,8,1
8591,2012/12/24 00:00:00,1004.2,8,1
8592,2012/12/24 1:00:00,1004.3,8,1
8593,2012/12/24 2:00:00,1004.5,8,1
8594,2012/12/24 3:00:00,1005.2,8,1
8595,2012/12/24 4:00:00,1005.6,8,1
8596,2012/12/24 5:00:00,1006.7,8,1
8597,2012/12/24 6:00:00,1008.3,8,1
8598,2012/12/24 7:00:00,1009.9,8,1
8599,2012/12/24 8:00:00,1011.1,8,1
8600,2012/12/24 9:00:00,1012.3,8,1
8601,2012/12/24 10:00:00,1012.6,8,1
8602,2012/12/24 11:00:00,1012.3,8,1
8603,2012/12/24 12:00:00,1011.9,8,1
8604,2012/12/24 13:00:00,1011.5,8,1
8605,2012/12/24 14:00:00,1011.9,8,1
8606,2012/12/24 15:00:00,1012.8,8,1
8607,2012/12/24 16:00:00,1013.5,8,1
8608,2012/12/24 17:00:00,1014.5,8,1
8609,2012/12/24 18:00:00,1015.4,8,1
8610,2012/12/24 19:00:00,1016.1,8,1
8611,2012/12/24 20:00:00,1017.1,8,1
8612,2012/12/24 21:00:00,1017.4,8,1
8613,2012/12/24 22:00:00,1017.5,8,1
8614,2012/12/24 23:00:00,1017.0,8,1
8615,2012/12/25 00:00:00,1016.8,8,1
8616,2012/12/25 1:00:00,1017.2,8,1
8617,2012/12/25 2:00:00,1017.2,8,1
8618,2012/12/25 3:00:00,1016.4,8,1
8619,2012/12/25 4:00:00,1016.1,8,1
8620,2012/12/25 5:00:00,1015.5,8,1
8621,2012/12/25 6:00:00,1015.6,8,1
8622,2012/12/25 7:00:00,1015.4,8,1
8623,2012/12/25 8:00:00,1015.1,8,1
8624,2012/12/25 9:00:00,1014.7,8,1
8625,2012/12/25 10:00:00,1013.7,8,1
8626,2012/12/25 11:00:00,1012.2,8,1
8627,2012/12/25 12:00:00,1010.5,8,1
8628,2012/12/25 13:00:00,1009.2,8,1
8629,2012/12/25 14:00:00,1008.4,8,1
8630,2012/12/25 15:00:00,1007.9,8,1
8631,2012/12/25 16:00:00,1007.6,8,1
8632,2012/12/25 17:00:00,1007.7,8,1
8633,2012/12/25 18:00:00,1007.9,8,1
8634,2012/12/25 19:00:00,1008.3,8,1
8635,2012/12/25 20:00:00,1008.6,8,1
8636,2012/12/25 21:00:00,1008.6,8,1
8637,2012/12/25 22:00:00,1008.4,8,1
8638,2012/12/25 23:00:00,1008.3,8,1
8639,2012/12/26 00:00:00,1008.1,8,1
8640,2012/12/26 1:00:00,1008.3,8,1
8641,2012/12/26 2:00:00,1009.0,8,1
8642,2012/12/26 3:00:00,1009.3,8,1
8643,2012/12/26 4:00:00,1009.3,8,1
8644,2012/12/26 5:00:00,1009.8,8,1
8645,2012/12/26 6:00:00,1011.1,8,1
8646,2012/12/26 7:00:00,1012.2,8,1
8647,2012/12/26 8:00:00,1012.9,8,1
8648,2012/12/26 9:00:00,1013.6,8,1
8649,2012/12/26 10:00:00,1014.0,8,1
8650,2012/12/26 11:00:00,1013.6,8,1
8651,2012/12/26 12:00:00,1013.4,8,1
8652,2012/12/26 13:00:00,1013.6,8,1
8653,2012/12/26 14:00:00,1013.8,8,1
8654,2012/12/26 15:00:00,1014.5,8,1
8655,2012/12/26 16:00:00,1015.7,8,1
8656,2012/12/26 17:00:00,1016.5,8,1
8657,2012/12/26 18:00:00,1017.6,8,1
8658,2012/12/26 19:00:00,1018.7,8,1
8659,2012/12/26 20:00:00,1018.9,8,1
8660,2012/12/26 21:00:00,1019.4,8,1
8661,2012/12/26 22:00:00,1019.7,8,1
8662,2012/12/26 23:00:00,1019.6,8,1
8663,2012/12/27 00:00:00,1019.9,8,1
8664,2012/12/27 1:00:00,1020.0,8,1
8665,2012/12/27 2:00:00,1020.5,8,1
8666,2012/12/27 3:00:00,1020.4,8,1
8667,2012/12/27 4:00:00,1020.8,8,1
8668,2012/12/27 5:00:00,1020.6,8,1
8669,2012/12/27 6:00:00,1021.0,8,1
8670,2012/12/27 7:00:00,1022.4,8,1
8671,2012/12/27 8:00:00,1022.0,8,1
8672,2012/12/27 9:00:00,1022.3,8,1
8673,2012/12/27 10:00:00,1022.7,8,1
8674,2012/12/27 11:00:00,1022.3,8,1
8675,2012/12/27 12:00:00,1020.7,8,1
8676,2012/12/27 13:00:00,1020.2,8,1
8677,2012/12/27 14:00:00,1020.4,8,1
8678,2012/12/27 15:00:00,1020.2,8,1
8679,2012/12/27 16:00:00,1020.4,8,1
8680,2012/12/27 17:00:00,1020.6,8,1
8681,2012/12/27 18:00:00,1021.0,8,1
8682,2012/12/27 19:00:00,1021.4,8,1
8683,2012/12/27 20:00:00,1021.8,8,1
8684,2012/12/27 21:00:00,1021.9,8,1
8685,2012/12/27 22:00:00,1022.2,8,1
8686,2012/12/27 23:00:00,1022.0,8,1
8687,2012/12/28 00:00:00,1021.7,8,1
8688,2012/12/28 1:00:00,1021.7,8,1
8689,2012/12/28 2:00:00,1021.5,8,1
8690,2012/12/28 3:00:00,1020.9,8,1
8691,2012/12/28 4:00:00,1020.8,8,1
8692,2012/12/28 5:00:00,1020.7,8,1
8693,2012/12/28 6:00:00,1021.7,8,1
8694,2012/12/28 7:00:00,1022.5,8,1
8695,2012/12/28 8:00:00,1022.4,8,1
8696,2012/12/28 9:00:00,1023.7,8,1
8697,2012/12/28 10:00:00,1023.3,8,1
8698,2012/12/28 11:00:00,1022.6,8,1
8699,2012/12/28 12:00:00,1021.9,8,1
8700,2012/12/28 13:00:00,1020.9,8,1
8701,2012/12/28 14:00:00,1020.4,8,1
8702,2012/12/28 15:00:00,1020.6,8,1
8703,2012/12/28 16:00:00,1020.6,8,1
8704,2012/12/28 17:00:00,1020.6,8,1
8705,2012/12/28 18:00:00,1020.4,8,1
8706,2012/12/28 19:00:00,1019.2,8,1
8707,2012/12/28 20:00:00,1017.8,8,1
8708,2012/12/28 21:00:00,1017.3,8,1
8709,2012/12/28 22:00:00,1017.0,8,1
8710,2012/12/28 23:00:00,1016.4,8,1
8711,2012/12/29 00:00:00,1015.4,8,1
8712,2012/12/29 1:00:00,1015.1,8,1
8713,2012/12/29 2:00:00,1014.6,8,1
8714,2012/12/29 3:00:00,1013.3,8,1
8715,2012/12/29 4:00:00,1013.1,8,1
8716,2012/12/29 5:00:00,1013.9,8,1
8717,2012/12/29 6:00:00,1015.0,8,1
8718,2012/12/29 7:00:00,1016.2,8,1
8719,2012/12/29 8:00:00,1017.1,8,1
8720,2012/12/29 9:00:00,1018.2,8,1
8721,2012/12/29 10:00:00,1018.8,8,1
8722,2012/12/29 11:00:00,1017.8,8,1
8723,2012/12/29 12:00:00,1017.4,8,1
8724,2012/12/29 13:00:00,1016.2,8,1
8725,2012/12/29 14:00:00,1016.5,8,1
8726,2012/12/29 15:00:00,1016.9,8,1
8727,2012/12/29 16:00:00,1018.1,8,1
8728,2012/12/29 17:00:00,1019.5,8,1
8729,2012/12/29 18:00:00,1020.6,8,1
8730,2012/12/29 19:00:00,1020.9,8,1
8731,2012/12/29 20:00:00,1019.4,8,1
8732,2012/12/29 21:00:00,1018.4,8,1
8733,2012/12/29 22:00:00,1018.5,8,1
8734,2012/12/29 23:00:00,1016.6,8,1
8735,2012/12/30 00:00:00,1017.1,8,1
8736,2012/12/30 1:00:00,1016.1,8,1
8737,2012/12/30 2:00:00,1014.7,8,1
8738,2012/12/30 3:00:00,1014.1,8,1
8739,2012/12/30 4:00:00,1013.1,8,1
8740,2012/12/30 5:00:00,1013.1,8,1
8741,2012/12/30 6:00:00,1011.1,8,1
8742,2012/12/30 7:00:00,1011.2,8,1
8743,2012/12/30 8:00:00,1009.7,8,1
8744,2012/12/30 9:00:00,1007.3,8,1
8745,2012/12/30 10:00:00,1007.5,8,1
8746,2012/12/30 11:00:00,1005.7,8,1
8747,2012/12/30 12:00:00,1004.1,8,1
8748,2012/12/30 13:00:00,1001.9,8,1
8749,2012/12/30 14:00:00,1000.8,8,1
8750,2012/12/30 15:00:00,998.9,8,1
8751,2012/12/30 16:00:00,997.6,8,1
8752,2012/12/30 17:00:00,995.7,8,1
8753,2012/12/30 18:00:00,993.7,8,1
8754,2012/12/30 19:00:00,992.3,8,1
8755,2012/12/30 20:00:00,987.8,8,1
8756,2012/12/30 21:00:00,989.5,8,1
8757,2012/12/30 22:00:00,989.8,8,1
8758,2012/12/30 23:00:00,990.1,8,1
8759,2012/12/31 00:00:00,989.7,8,1
8760,2012/12/31 1:00:00,990.1,8,1
8761,2012/12/31 2:00:00,991.2,8,1
8762,2012/12/31 3:00:00,992.2,8,1
8763,2012/12/31 4:00:00,992.9,8,1
8764,2012/12/31 5:00:00,994.2,8,1
8765,2012/12/31 6:00:00,995.7,8,1
8766,2012/12/31 7:00:00,996.6,8,1
8767,2012/12/31 8:00:00,997.5,8,1
8768,2012/12/31 9:00:00,999.0,8,1
8769,2012/12/31 10:00:00,999.8,8,1
8770,2012/12/31 11:00:00,999.5,8,1
8771,2012/12/31 12:00:00,998.9,8,1
8772,2012/12/31 13:00:00,998.7,8,1
8773,2012/12/31 14:00:00,999.3,8,1
8774,2012/12/31 15:00:00,1000.1,8,1
8775,2012/12/31 16:00:00,1000.8,8,1
8776,2012/12/31 17:00:00,1002.1,8,1
8777,2012/12/31 18:00:00,1003.7,8,1
8778,2012/12/31 19:00:00,1005.3,8,1
8779,2012/12/31 20:00:00,1006.0,8,1
8780,2012/12/31 21:00:00,1006.5,8,1
8781,2012/12/31 22:00:00,1007.3,8,1
8782,2012/12/31 23:00:00,1007.8,8,1
8783,2013/1/1 00:00:00,1008.2,8,1
0,2013/1/1 1:00:00,1008.9,8,1
1,2013/1/1 2:00:00,1009.6,8,1
2,2013/1/1 3:00:00,1009.9,8,1
3,2013/1/1 4:00:00,1010.0,8,1
4,2013/1/1 5:00:00,1010.8,8,1
5,2013/1/1 6:00:00,1011.3,8,1
6,2013/1/1 7:00:00,1011.6,8,1
7,2013/1/1 8:00:00,1012.4,8,1
8,2013/1/1 9:00:00,1013.1,8,1
9,2013/1/1 10:00:00,1013.3,8,1
10,2013/1/1 11:00:00,1012.7,8,1
11,2013/1/1 12:00:00,1012.0,8,1
12,2013/1/1 13:00:00,1011.4,8,1
13,2013/1/1 14:00:00,1011.4,8,1
14,2013/1/1 15:00:00,1012.0,8,1
15,2013/1/1 16:00:00,1012.2,8,1
16,2013/1/1 17:00:00,1012.6,8,1
17,2013/1/1 18:00:00,1013.2,8,1
18,2013/1/1 19:00:00,1013.6,8,1
19,2013/1/1 20:00:00,1014.0,8,1
20,2013/1/1 21:00:00,1014.1,8,1
21,2013/1/1 22:00:00,1014.2,8,1
22,2013/1/1 23:00:00,1014.0,8,1
23,2013/1/2 00:00:00,1013.2,8,1
24,2013/1/2 1:00:00,1012.8,8,1
25,2013/1/2 2:00:00,1012.7,8,1
26,2013/1/2 3:00:00,1012.6,8,1
27,2013/1/2 4:00:00,1012.3,8,1
28,2013/1/2 5:00:00,1012.5,8,1
29,2013/1/2 6:00:00,1012.7,8,1
30,2013/1/2 7:00:00,1013.1,8,1
31,2013/1/2 8:00:00,1013.4,8,1
32,2013/1/2 9:00:00,1013.3,8,1
33,2013/1/2 10:00:00,1013.1,8,1
34,2013/1/2 11:00:00,1012.3,8,1
35,2013/1/2 12:00:00,1010.8,8,1
36,2013/1/2 13:00:00,1009.8,8,1
37,2013/1/2 14:00:00,1009.1,8,1
38,2013/1/2 15:00:00,1009.0,8,1
39,2013/1/2 16:00:00,1009.2,8,1
40,2013/1/2 17:00:00,1010.0,8,1
41,2013/1/2 18:00:00,1010.8,8,1
42,2013/1/2 19:00:00,1011.1,8,1
43,2013/1/2 20:00:00,1011.3,8,1
44,2013/1/2 21:00:00,1011.5,8,1
45,2013/1/2 22:00:00,1011.0,8,1
46,2013/1/2 23:00:00,1010.3,8,1
47,2013/1/3 00:00:00,1009.9,8,1
48,2013/1/3 1:00:00,1009.8,8,1
49,2013/1/3 2:00:00,1009.8,8,1
50,2013/1/3 3:00:00,1010.5,8,1
51,2013/1/3 4:00:00,1010.5,8,1
52,2013/1/3 5:00:00,1010.8,8,1
53,2013/1/3 6:00:00,1011.1,8,1
54,2013/1/3 7:00:00,1011.6,8,1
55,2013/1/3 8:00:00,1012.5,8,1
56,2013/1/3 9:00:00,1013.6,8,1
57,2013/1/3 10:00:00,1013.2,8,1
58,2013/1/3 11:00:00,1012.6,8,1
59,2013/1/3 12:00:00,1012.1,8,1
60,2013/1/3 13:00:00,1011.3,8,1
61,2013/1/3 14:00:00,1011.4,8,1
62,2013/1/3 15:00:00,1012.1,8,1
63,2013/1/3 16:00:00,1012.8,8,1
64,2013/1/3 17:00:00,1013.6,8,1
65,2013/1/3 18:00:00,1014.1,8,1
66,2013/1/3 19:00:00,1014.3,8,1
67,2013/1/3 20:00:00,1014.4,8,1
68,2013/1/3 21:00:00,1014.5,8,1
69,2013/1/3 22:00:00,1014.3,8,1
70,2013/1/3 23:00:00,1014.3,8,1
71,2013/1/4 00:00:00,1013.9,8,1
72,2013/1/4 1:00:00,1014.0,8,1
73,2013/1/4 2:00:00,1014.4,8,1
74,2013/1/4 3:00:00,1014.6,8,1
75,2013/1/4 4:00:00,1014.9,8,1
76,2013/1/4 5:00:00,1015.1,8,1
77,2013/1/4 6:00:00,1015.7,8,1
78,2013/1/4 7:00:00,1016.0,8,1
79,2013/1/4 8:00:00,1016.5,8,1
80,2013/1/4 9:00:00,1017.2,8,1
81,2013/1/4 10:00:00,1016.7,8,1
82,2013/1/4 11:00:00,1015.6,8,1
83,2013/1/4 12:00:00,1014.2,8,1
84,2013/1/4 13:00:00,1014.2,8,1
85,2013/1/4 14:00:00,1013.8,8,1
86,2013/1/4 15:00:00,1014.3,8,1
87,2013/1/4 16:00:00,1015.0,8,1
88,2013/1/4 17:00:00,1015.5,8,1
89,2013/1/4 18:00:00,1016.1,8,1
90,2013/1/4 19:00:00,1016.4,8,1
91,2013/1/4 20:00:00,1016.7,8,1
92,2013/1/4 21:00:00,1016.6,8,1
93,2013/1/4 22:00:00,1016.7,8,1
